301,302,303,304,305,306,308
-0.055032227,-0.25075954,-0.17167813,-0.30306745,-0.21713263,-0.2533811,-0.21816322
0.22602344,0.08297855,0.12175889,0.12454571,0.12583119,0.13779438,0.19156824
0.32938546,0.34775156,0.38116264,0.26246333,0.27230725,0.29816875,0.44117677
0.07163802,0.09843708,0.02148111,0.06733229,0.056296572,0.06981403,0.07888921
-0.04683647,0.0028348472,0.09086899,-0.055641387,-3.3818185e-05,0.10004771,0.030506898
-0.29362127,-0.27389959,-0.32529092,-0.1891516,-0.2433173,-0.15942585,-0.1976333
0.24345705,0.24298829,0.2700309,0.27537337,0.29513374,0.14472692,0.3466521
0.91643447,0.92007065,0.8572274,0.8330829,0.77702725,0.6462152,0.7811617
-0.24302167,-0.31439006,-0.28959274,-0.20965211,-0.1718652,-0.22393803,-0.20292088
-0.2880192,-0.3651872,-0.37997195,-0.22111404,-0.35274178,-0.31090596,-0.3184036
0.05813017,0.16612823,0.13931967,0.1330012,0.15078565,0.19590989,0.13653025
-0.40143389,-0.5987892,-0.37071833,-0.5097461,-0.5315883,-0.38607836,-0.27541542
-0.14176565,-0.025243478,-0.065380044,-0.069305345,-0.0103068985,-0.03135825,-0.044010628
0.44853878,0.6323591,0.4867509,0.3968411,0.54391587,0.4381461,0.34662604
-0.2080799,-0.17097917,-0.115144886,-0.20724985,-0.024339184,-0.2116621,-0.013806366
0.2898658,0.32737556,0.24824825,0.26756176,0.33422494,0.34662032,0.36668402
0.27018243,0.33712852,0.29742157,0.31514287,0.32005814,0.31221205,0.33743387
0.095658764,0.012822137,0.121564075,0.102740586,0.06785589,0.045629762,0.08508213
-0.20308226,-0.3634101,-0.26726198,-0.3030739,-0.3968788,-0.42118138,-0.2725562
0.5097878,0.47422844,0.48701006,0.52631044,0.39113545,0.41467667,0.4613534
0.37022638,0.37427008,0.18848538,0.3088725,0.35962906,0.26472253,0.38302445
-0.12783258,-0.21266636,-0.19746889,-0.19773594,-0.28150964,-0.2013581,-0.19329652
